"","newDates","snips","items","sources","URL"
"1362","Tuesday, April 22, 2008","INDONESIA - The nature of avian influenza A (H5N1) virus - popularly known as bird flu - itself brings difficulties in its control. Curbing its infection and spread needs to be well organized and concerted, nation-wide. ","Finding a Breakthrough on Bird Flu","JakartaPost","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1363","Tuesday, April 22, 2008","WASHINGTON, US - Talks between Indonesia and the United States over the future of a U.S. naval medical lab have become entangled in an international dispute over how to share crucial bird flu samples, U.S. Health and Human Services Secretary Michael Leavitt said on Monday.","U.S. Says Indonesia Stalling in Talks on U.S. Lab","Reuters","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1364","Monday, April 21, 2008","INDIA - The left front government in West Bengal has come in for flak for its failure to check the bird flu menace in the state over the last three months.","Bengal Comes in for Flak Over Bird Flu","Merinews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1365","Monday, April 21, 2008","GLOBE - Over nearly 60 years, the World Health Organization has developed sophisticated systems for monitoring the emergence of seasonal influenza and possible pandemics as well as arming scientists with the tools to develop vaccines.","Recipe for a Pandemic","TheWallStreetJournal","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1366","Friday, April 18, 2008","JAKARTA, INDONESIA - More than 60 million Indonesians could be infected with deadly bird flu if the virus mutates into a form transmissible between humans, an official said Friday.","65 Million Indonesians at Risk if Bird Flu Mutates: Official","AntaraNews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1367","Friday, April 18, 2008","SWITZERLAND - Swiss drugs firm Roche has missed analysts' sales forecasts, after demand for cancer medicine Herceptin slowed and revenue from flu drug Tamiflu fell. ","Roche Rues Bird Flu Drug Decline","BBCnews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1368","Thursday, April 17, 2008","INDIAN - The union government has asked all five Indian states bordering Bangladesh to maintain a strict vigil along the international border to check outbreak of bird flu, officials said here Thursday. ","Border States Told to Check Bird Flu","Thaindian News","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1369","Thursday, April 17, 2008","HANOI, VIETNAM - The world is, according to this story, less safe because Indonesia is withholding samples of the bird flu virus from the international community, the top U.S. health official said Wednesday, adding that he is hopeful the issue can be resolved soon.","Indonesia Endangering World by Not Sharing Bid Flu Samples","New York Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1370","Thursday, April 17, 2008","SOUTH KOREA - The South Korean government today announced that nearly 3 million chicken and ducks have died or been culled as a result of bird flu outbreaks throughout the country.","3 Million Culled in Race Against Bird Flu","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1371","Thursday, April 17, 2008","CHINA - A bird flu outbreak that was believed to be passed from son to father has shown no signs of human mutation under further analysis, Ministry of Health spokesman, Mao Qun'an, confirmed.","Human-to-Human Transmission Ruled Out","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1372","Wednesday, April 16, 2008","SEOUL, SOUTH KOREA — South Korea on Wednesday issued a nationwide bird flu alert, deployed troops and put firefighters on standby to try to contain the spread of the disease, officials said.","SKorea Upgrades Bird Flu Alert, Troops On Standby","AFP","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1373","Wednesday, April 16, 2008","WASHINGTON, US - U.S. health chief Michael Leavitt called on Indonesia to resume regularly sharing samples of new avian influenza viruses with the World Health Organization.","U.S. Calls for Bird Flu Virus Sharing","MiddleEastTimes","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1374","Tuesday, April 15, 2008","US - Scientists have developed the first library of avian influenza antibodies, which could lead to a treatment for the potentially fatal flu strain.","Antibodies Could Lead to Bird Flu Treatment","CTV","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1375","Tuesday, April 15, 2008","SOUTH KOREA - Bird flu outbreaks first reported early this month have spread to within 70 kilometers of Seoul despite efforts by quarantine authorities to contain the disease, the government said Tuesday.","Bird Flu Spreading Towards S. Korea's Capital","YonhapNews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1376","Tuesday, April 15, 2008","SOUTH KOREA - Bird flu is spreading out of control. In the 14 days since a suspected case of bird flu was reported in Gimje, North Jeolla Province on April 1, 35 poultry farms in North and South Jeolla provinces have been confirmed to have had their entire stocks of ducks or chickens wiped out. ","Major Bird Flu Disaster in the Works","Chosun","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1377","Monday, April 14, 2008","SOUTH KOREA - Bird flu keeps spreading in South Korea despite strict quarantine measures imposed at the end of March. Starting from Saturday, eight new bird flu centres have been registered in the province Cholla-namdo and the neighbouring province Cholla-pukto, the Ministry for Food, Agriculture, Forestry and Fisheries reported on Monday. 
","New Bird Flu Cases Reported from South Korea","Itar tass","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1378","Monday, April 14, 2008","MOSCOW, RUSSIA - Russia's agriculture ministry has, according to this story, confirmed a bird flu outbreak in a village in the Far East region of Primorye which was quarantined after scores of chickens died.","Russia Ministry Confirms Bird Flu Outbreak","IndiaTimes","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1379","Friday, April 11, 2008","INDIA - The Tripura government has sounded a red alert across the state following reports of deaths of birds in two other districts besides the avian-flu hit Dhalai where culling operations continued for the third day on Thursday.
","Bird Flu: Red Alert Sounded in Tripura","NDTV","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1380","Friday, April 11, 2008","AUSTRALIA - Indonesia and other nations battling bird flu need to put more effort into conventional disease control rather than relying on a vaccine to stop the virus spreading, an Australian expert has warned.","Curb Bird Flu with Prevention, Not Cure","The Sydney Morning Herald","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640"
"1381","Friday, May 02, 2008","BANGKOK, THAILAND - Thailand on Friday declared itself free of bird flu after no outbreaks of the deadly virus were reported over the past 90 days.","Thailand Free of Bird Flu Says Ministry","Inquirer","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1382","Friday, May 02, 2008","IMPHAL - Health authorities in Manipur held a three-day seminar and training on methods to check outbreak of bird flu in the state in the wake of the disease resurfacing in neighbouring Tripura.","Manipur Out to Check Bird Flu Outbreak","ThaindianNews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1383","Thursday, May 01, 2008","AUSTRALIA - Two bird flu vaccines have won the first nod from a government committee for registration to protect Australians against an avian flu pandemic.","Bird Flu Vaccines Get First Thumbs Up","TheAge","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1384","Thursday, May 01, 2008","GENEVA, SWITZERLAND — The World Health Organization denies it is recommending that visitors to China for this summer's Olympic Games should pack an antiviral drug to protect themselves against avian flu.","WHO Denies Advising Olympic Tourists to Pack Bird Flu Drug","TheCanadianPress","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1385","Thursday, May 01, 2008","INDIA - Badly affected by the ban on poultry imports from India due to bird flu, Tamil Nadu Government plans to set up a sterile poultry zone, free from the avian virus to resume exports of poultry products from the state. ","TN to Set Up Sterile Poultry Zone","TheHindu","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1386","Wednesday, April 30, 2008","INDIA - The restive poultry farmers of Bishalgarh subdivision have demanded culling of birds inside Sipahijala wildlife sanctuary which prompted the authorities to shut the zoo inside the preserve to visitors. 
","Culling Cloud on Bird Sanctuary","TheTelegraph","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1387","Wednesday, April 30, 2008","SOUTH KOREA - A suspected case of bird flu case has been reported at a small chicken farm in Daegu, the government said Wednesday, raising concerns that the outbreak first confirmed early this month is spreading throughout the country.","S. Korea's Bird Flu Outbreak Spreading East","YonhapNews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1388","Wednesday, April 30, 2008","US - Speaking at the launch of an action plan for caution and prevention of avian flu in the country in Dar es Salaam on Monday, US embassy representative and country director of the US Centres for Disease Control Dr. Stefan Wicktor said the kits were part of the plan to prevent bird flu. ","US Embassy Donates Kits to Curb Bird Flu","IPPmedia","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1389","Wednesday, April 30, 2008","NORWAY - Some 2,000 chickens and ducks had to be slaughtered in Fyn in Denmark on Tuesday after a routine test uncovered a strain of bird influenza - putting Norwegians on high alert.","Bird Flu Knocking at Norway's Door","AftenPosten","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1390","Tuesday, April 29, 2008","KATHMANDU, NAPAL - Nepal has issued a bird flu alert and is testing poultry along the border with India, where the virus rages despite the culling of tens of thousands of chickens since 2006, officials said.","Nepal on Flu Alert, Tests Poultry on India Border","Reuters","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1391","Monday, April 28, 2008","OTTAWA — Canada has been declared free of a highly infectious strain of avian flu by the Canadian Food Inspection Agency.","Canada Declared Free of Disease","CanadianPress","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1392","Monday, April 28, 2008","INDIA - Culling began today in bird-flu hit Nadilag and its surrounding areas of West Tripura district as the state government said neighbouring Bangladesh could be the possible source of infection. ","Culling Begins in Nadilag, in Another Area of Tripura","ZeeNews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1393","Monday, April 28, 2008","JAPAN - Japan has detected a strain of bird flu in four wild swans after stepping up checks following major outbreaks of the disease in neighboring South Korea, local and government officials said on Monday.","Japan Detects Bird Flu in Four Wild Swans","Reuters","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1394","Friday, April 25, 2008","INDIA - More than 5,000 poultry birds were culled in west Tripura Thursday as a fresh outbreak of bird flu was reported in the northeastern state. ","Over 5,000 Birds Culled After Fresh Flu in Tripura","ThaindianNews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1395","Friday, April 25, 2008","INDIA - The World Health Organisation (WHO) has asked India to prevent further spread of bird flu from Bangladesh and voiced satisfaction over the way the avian influenza was tackled in West Bengal and Tripura.","WHO Urges New Delhi to Watch Outbreak","ThaindianNews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1396","Thursday, April 24, 2008","JAKARTA, INDONESIA - Indonesia says it does not want money for its bird flu virus samples — it wants governments and pharmaceutical companies to come up with a mechanism that will ensure future pandemic vaccines are accessible to developing nations.

","Indonesia Says Bird Flu Virus-Sharing Battle Not About Money","TheHeraldTribune","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1397","Thursday, April 24, 2008","SOUTH KOREA - South Korea has increased the number of poultry to be culled in order to stop the spread of the H5N1 bird flu virus. ","South Korea Increases Culling To Fight H5N1 Bird Flu","dbtechno","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1398","Wednesday, April 23, 2008","AGARTALA, INDIA - An Indian state reported new bird flu cases Tuesday, little more than a week after it finished culling thousands of chickens to contain an outbreak of the disease.","Indian State Suffers Second Bird Flu Outbreak","AFP","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1399","Wednesday, April 23, 2008","INDONESIA - More than 60 million people or some one fourth of the Indonesian population could be infected with avian influenza if the virus H5N1 gains the ability to spread easily from human to human, Bayu Krisna Murthi said The Jakarta Post.","Bird Flu Pandemic","TheJakartaPost","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1400","Wednesday, April 23, 2008","SOUTH KOREA - South Korean officials say North Korea will ban South Korean poultry and eggs from a joint-Korean industrial zone in a precaution against bird flu outbreaks that have struck the South.","NKorea to Ban SKorean Poultry, Eggs","Forbes","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3620"
"1401","Monday, May 19, 2008","NEW DELHI - Indonesia — the nation with the highest rates of infection and deaths in humans from the highly pathogenic avian influenza (AI) — has found a friend in India, on the controversial issue of sharing the deadly H5N1 virus. ","India to part with flu data only if it gets cheap vaccines","The Times of India","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1402","Monday, May 19, 2008","INDIA - Bird flu has been detected in West Bengal's Darjeeling district where culling of thousands of poultry will begin Sunday in five affected villages, an official said.","Bird flu back in Bengal, culling to start Sunday","BombayNews.net","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1403","Friday, May 16, 2008","INDIA - The H5N1 strain of avian influensa has surfaced in Bijanbari Block in Darjeeling sub-division.","Bird Flu Confirmed in Bijanbari","TheStatesman","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1404","Friday, May 16, 2008","NEPAL - Jhapa district administration office has sounded alert to prevent bird-flu after the disease appeared in the Indian districts bordering Nepal.","Bird Flu Alert Sounded in Jhapa","TheHimalayan","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1405","Thursday, May 15, 2008","SEOUL, SOUTH KOREA - South Korea plans to build a large plant for the production of avian influenza vaccine in a stepped-up effort to prepare for the possibility of the deadly poultry disease spreading to humans, health officials said Thursday.","S. Korea to Build Bird Flu Vaccine Plant","Yonhap News Agency","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1406","Thursday, May 15, 2008","JAKARTA, INDONEIA - Indonesia's health minister said Thursday she would start sharing all genetic information about her country's bird flu virus with a new global database, to monitor whether the disease is mutating into a dangerous pandemic strain.","Indonesia to Provide Bird Flu Data Online","Associated Press","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1407","Wednesday, May 14, 2008","INDIA - A high level government team arrived in Jhapa Tuesday to study the impact of Avian Influenza (AI), popularly known as Bird-flu after the cases were found in some parts of India.","Govt Team in Jhapa to Study Impact of AI","TheRisingNepal","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1408","Wednesday, May 14, 2008","AUSTRALIA - World health experts believe there is still a chance the Asian bird flu virus could develop into a killer strain and sweep across the world.","Experts Still Concerned About Deadly Bird Flu","ABCnews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1409","Tuesday, May 13, 2008","SEOUL, SOUTH KOREA - South Korea has culled all domestic fowl in the Seoul area in a bid to contain a second outbreak of bird flu to hit the capital in less than a week.","South Korea Culls All Domestic Fowl in Seoul","Reuters","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1410","Tuesday, May 13, 2008","SOUTH KOREA — Scientists are trying to determine if avian flu has become endemic in South Korea’s wild birds, meaning it’s a threat year-round and not just during the winter migratory season, a U.S. military health official said Monday. ","Scientists: Bird Flu May be Endemic to S. Korea","StarsAndStripes","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1411","Tuesday, May 13, 2008","VIETNAM - The central province of Quang Nam has announced it is clear of bird flu and blue ear disease in pigs, and will resume the trade, slaughter and transportation of the animals.","Epidemic Cleared in Central Quang Nam","Thanhnien","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1412","Monday, May 12, 2008","SOUTH KOREA - Health authorities yesterday said they will double stockpiles of anti-bird flu medicine to prepare for a possible large-scale spread of the virus. ","Gov’t to Double Anti-Bird Flu Drug Stockpiles","DongA","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1413","Monday, May 12, 2008","INDIA - Culling of birds began in 42 villages in the mountain foothill areas of Darjeeling district on Saturday where avian flu has been detected."," Bird Flu in Darjeeling, Culling Begins","BusinessStandard","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1414","Friday, May 09, 2008","INDIA - Bird flu has resurfaced in Darjeeling district in eastern India, West Bengal’s Animal Resources Development (ARD) Minister Anisur Rehaman confirmed Friday. The H5NI strain of the virus has been detected in Kurseong town in Darjeeling by the High Security Animal Disease Laboratory in Bhopal.","Bird Flu Resurfaces in Bengal","Thaindian","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1415","Thursday, May 08, 2008","THAILAND - Bueng Boraped in the central province of Nakhon Sawan, encompassing over 50,000 acres is home to more than 270 farmland birds and waterbirds. ","Thai Officials Working to Prevent Bird Flu Outbreak","MCOT","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1416","Wednesday, May 07, 2008","SEOUL, SOUTH KOREA - Seoul officials have closed a children’s park and are investigating an open-air market after four birds were discovered to have been contaminated with avian flu, according to South Korean news reports.","Seoul Shuts Park, Probes Open Market for Avian flu","StarsAndStripes","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1417","Wednesday, May 07, 2008","GLOBE - The risk of a human influenza pandemic remains real and is probably growing as the bird flu virus becomes entrenched in poultry in more countries, health officials warned on Tuesday.","Global Pandemic Risk Probably Growing","Canada.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1418","Tuesday, May 06, 2008","SOUTH KOREA - The bird flu outbreak that has swept South Korea reached the capital Seoul on Tuesday, prompting quarantine officials to decontaminate and limit access to a nearby children's park and open air market.","Bird Flu Outbreak Reaches Seoul","TheKoreaTimes","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1419","Tuesday, May 06, 2008","NORTH KOREA - The Democratic People's Republic of Korea (DPRK) is taking a wide range of measures to prevent avian flu from spreading into the country whilst an outbreak causes havoc in neighboring South Korea, the official news agency KCNA said Monday. ","Bird Flu Watch Posts Peer Out from N Korea","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1420","Monday, May 05, 2008","SEOUL - North Korea said on Monday it has inoculated poultry against bird flu to prevent the spread of the virus from neighboring South Korea.","N.Korea Inoculates Poultry Against Bird Flu Following Outbreak in S.Korea","The Straits Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3600"
"1421","Wednesday, June 04, 2008","US - A flock of Tyson breeder hens have been exposed to a low pathogenic strain of avian influenza (LPAI). The USDA and the Arkansas Livestock and Poultry Commission are trying to manage the flock and so far there have been no reported cases that any of the birds have the virus. However, Preliminary tests have indicated the presence of antibodies for H7N3 avian influenza.","H7N3 Creeps in to Tyson Breeder Flock","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1422","Wednesday, June 04, 2008","TOKYO, JAPAN - Japan has temporarily suspended imports of all poultry and poultry meat from Britain as a preventive measure after Britain's farm ministry confirmed an outbreak of a strain of bird flu.","Japan Stops UK Poultry Imports on Bird Flu Report","Reuters","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1423","Wednesday, June 04, 2008","UK - Following further laboratory results, the Chief Veterinary Officer has confirmed that the strain of H7 Avian Influenza present in laying hens at the farm in Banbury is highly pathogenic. ","UK Strain Confirmed as Highly Pathogenic","Defra","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1424","Tuesday, June 03, 2008","US - The University of Maryland-College Park has received $5 million from the U.S. Agriculture Department to renew bird flu research efforts, the agency said.","USDA Puts $5M Toward Bird Flu Study","iStockAnalyst","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1425","Tuesday, June 03, 2008","HONG KONG - Scientists in Hong Kong say they have used a cocktail of three drugs which appeared to raise the survival rates of mice infected with lethal doses of the bird flu virus.","Bird Flu Drugs Successes in Hong Kong","ABC Radio Australia","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1426","Monday, June 02, 2008","US - The complete genetic coding sequences of 150 different avian influenza viruses were released Friday by U.S. Department of Agriculture scientists and government, industry and university collaborators. ","USDA Releases Avian Influenza Genome Sequences","Farm Futures","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1427","Monday, June 02, 2008","SAN FERNANDO - Authorities in Pampanga continue to prepare against the possible entry of the avian influenza into the province. ","Pampanga remains on alert vs bird flu","Sun Star","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1428","Friday, May 30, 2008","NIGERIA - Children have been advised to watchout for symptoms of Avian-Influenza or any related disease in birds.","Children Advised to Keep Watch Over Bird Flu Symptoms","TheTideOnline","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1429","Thursday, May 29, 2008","CANADA - The Department of Agriculture has lifted a temporary ban on poultry imports from Saskatchewan, Canada.","Philippine Gov’t Lifts Ban on Poultry from Canada","Inquirer","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1430","Wednesday, May 28, 2008","AUSTRALIA - It's been 11 years since six people in Hong Kong died after contracting the H5N1 virus more commonly known as bird flu.","GPs Sidelined in Bird Flu Fight: Study","ABCnet","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1431","Tuesday, May 27, 2008","TORONTO — North American avian flu viruses of the H7 subtype - like the H7N3 viruses responsible for British Columbia's massive poultry outbreak in 2004 - seem to have adapted to more easily invade the human respiratory tract, a new American study suggests.","North American Bird Flu Viruses Becoming More Adapted to Humans","TheCanadianPress","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1432","Monday, May 26, 2008","DHAKA - Authorities here have stepped up surveillance against avian influenza after the case of a 16-month-old boy, who took ill in January, was diagnosed as one of infection with the deadly H5N1 virus.","BANGLADESH:  Human Bird Flu Case Deadly for Poultry Industry","IPS","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1433","Friday, May 23, 2008","SOUTH KOREA - South Korea will upgrade its countermeasures to deal with potential human bird flu infections and allocate funds to promote research into mad cow disease, the government said Friday.  ","S Korea Set to Upgrade Bird Flu Countermeasures","TradingMarkets","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1434","Thursday, May 22, 2008","PHILIPPINES - The Negros Oriental provincial anti-avian influenza contingency plan will be submitted to the Provincial Disaster Coordinating Council for review by the end of May or early June this year, Provincial Veterinarian Antonio Mutia said yesterday. ","PDCC to Review Plan Against Avian Influenza","VisayanDailyStar","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1435","Thursday, May 22, 2008","JAPAN - Researchers have found that strains of bird flu found in Korea and Japan this year are almost genetically the same.  
","Local Bird Flu Virus Matches Strain Found in Japan","Chosun","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1436","Wednesday, May 21, 2008","MALAYSIA - Avian flu is in the news so much nowadays that some of us may have become desensitised to the urgency of the matter.","Fighting Bird Flu","TheStarOline","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1437","Tuesday, May 20, 2008","SEOUL, SOUTH KOREA - South Korea will spend 27.5 billion won (US$26.4 million) this year to help prevent further outbreaks of bird flu and brace for possible human infections, officials said Tuesday.
","Korea Earmarks Money for Fight Against Bird Flu","YonhapNews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1438","Tuesday, May 20, 2008","NOVOSIBIRSK, RUSSIA - Agricultural experts have detected bird flu antibodies in migratory birds in southern Siberia, Russia's agricultural watchdog said in a statement Monday. ","Siberian Birds Test Positive for Bird Flu Antibodies","Novosti","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1439","Tuesday, May 20, 2008","VIETNAM - Thirty volunteer students and staff from the Military Medical Institute (MMI) received the second shot of H5N1 vaccine on Saturday in the vaccine’s first large-scale trial.","30 Volunteers Get Second Shot of New Bird Flu Vaccine","VNS","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1440","Monday, May 19, 2008","SOUTH KOREA - Han Gi-seok, 60, the owner of a famous samgyetang or chicken soup restaurant in central Seoul, showed frustration as more than 100 seats gathered dust at lunch time Friday.
","Bird Flu Hits Chicken Restaurants Hard","The Korea Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3580"
"1441","Friday, June 13, 2008","BANGLADESH - The Tripura Government has argued Indian union Government to take the issue of unchecked poultry movement from Bangladesh H5N1 virus affected areas through diplomatic channels.","Bangladesh Risks Tripura on Bird Flu Front","ABClive","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1442","Thursday, June 12, 2008","US - Scientists are reporting in this week's New England Journal of Medicine that they have made an experimental vaccine against pandemic avian flu that is not only potent, but one that can be stockpiled quickly. ","Scientists Develop Experimental Vaccine for Avian Flu","NewsVOA","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1443","Thursday, June 12, 2008","UK - The control zone around an outbreak of bird flu is likely to remain in place for at least another month. ","UK Bird Flu Control Zone to Remain","BBCnews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1444","Thursday, June 12, 2008","NIGERIA - The Plateau State Ministry of Information has inaugurated an 18-man public enlightenment committee on Avian Influenza (AI) commonly known as bird flu.","Nigeria: Plateau Gets C'ttee On Bird Flu","allAfrica","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1445","Thursday, June 12, 2008","NORTH KOREA - Bird flu has broken out near a North Korean military base in the first reported case of the disease in the country since 2005, a South Korean aid group said Wednesday. 
","Outbreak Reported in North Korea","TheChinaPost","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1446","Thursday, June 12, 2008","UK - There were encouraging signs this week that the Oxfordshire avian flu outbreak had been contained to the one premises.","No Sign of Avian Flu Spread in Oxfordshire","Farmers Guardian","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1447","Wednesday, June 11, 2008","INDONESIA - Bird flu (Avian Influenza) killed tens of chickens in Sarolangun District, Jambi Province, recently, according to a local official.
","Tens of Chickens Die of Bird Flu Virus in Sarolangun","Antara news","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1448","Tuesday, June 10, 2008","SEOUL, NORTH KOREA - North Korea has denied rumors that avian influenza or hand-foot-mouth disease (HFMD) is spreading in the country, a radio report said Tuesday.
","N.K. Denies Rumors on Bird Flu Outbreak","Yonhap News","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1449","Tuesday, June 10, 2008","CANADA - The feared H5N1 avian influenza has yet to make it to North America in the bodies of migrating birds, researchers said on Thursday.","Bird Flu Search Finds None Yet Coming to N.America","Canada.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1450","Tuesday, June 10, 2008","UK - The full impact of the 2007 avian influenza outbreak at a farm belonging to the country's leading turkey company was revealed at the 16th Temperton Fellowship for Poultry Research Report, which was presented on 9 June 2008 by Jeremy Hall of Bernard Matthews. ","Temperton Fellow Reports on Living with Avian Influenza","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1451","Monday, June 09, 2008","THAILAND - Thailand intends to inform Japan soon that the country is official free of bird flu, and to appeal to Tokyo to resume imports of Thai processed chicken.

","'Flu-free' Thailand seeks to resume chicken exports","Bangkok Post","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
"1452","Saturday, June 07, 2008","HONG KONG - Hong Kong health authorities closed down a poultry market here Saturday after excrement samples collected from hencoops at the marketplace were confirmed infected with the deadly strain of H5N1 avian influenza virus, writes Du Guodong, Xinhua. ","H5N1 found in Hong Kong Market","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3560"
